878856.0,0.0
879156.0,70.97
879456.0,81.47
879756.0,84.02
880056.0,84.45
880356.0,84.41
880656.0,77.73
880956.0,80.27
881256.0,81.04
881556.0,81.65
881856.0,73.55
882156.0,72.65
882456.0,80.81
882756.0,59.86
883056.0,58.49
883356.0,50.45
883656.0,40.36
883956.0,42.14
884256.0,53.39
884556.0,50.32
884856.0,50.99
885156.0,50.54
885456.0,39.32
885756.0,47.75
886056.0,50.46
886356.0,57.71
886656.0,45.18
886956.0,45.47
887256.0,41.03
887556.0,36.39
887856.0,39.96
888156.0,46.99
888456.0,48.19
888756.0,49.07
889056.0,35.29
889356.0,39.4
889656.0,48.71
889956.0,50.34
890256.0,53.0
890556.0,58.0
890856.0,49.22
891156.0,26.86
891456.0,41.02
891756.0,52.47
892056.0,90.59
892356.0,86.71
892656.0,164.82
892956.0,87.64
893256.0,59.31
893556.0,67.18
893856.0,58.98
894156.0,81.4
894456.0,90.58
894756.0,78.37
895056.0,79.02
895356.0,64.73
895656.0,55.64
895956.0,53.87
896256.0,48.62
896556.0,43.57
896856.0,43.61
897156.0,35.03
897456.0,45.62
897756.0,47.23
898056.0,34.28
898356.0,42.77
898656.0,39.77
898956.0,46.27
899256.0,52.57
899556.0,61.72
899856.0,75.64
900156.0,76.16
900456.0,84.47
900756.0,79.25
901056.0,74.37
901356.0,74.16
901656.0,74.51
901956.0,77.69
902256.0,81.77
902556.0,77.88
902856.0,79.79
903156.0,84.9
903456.0,83.29
903756.0,75.12
904056.0,98.62
904356.0,94.62
904656.0,89.31
904956.0,90.62
905256.0,88.41
905556.0,79.54
905856.0,88.79
906156.0,100.81
906456.0,101.07
906756.0,93.83
907056.0,95.81
907356.0,94.68
907656.0,182.54
907956.0,91.8
908256.0,93.64
908556.0,99.27
908856.0,96.73
909156.0,102.54
909456.0,107.02
909756.0,75.65
910056.0,53.67
910356.0,56.48
910656.0,54.77
910956.0,60.16
911256.0,59.02
911556.0,68.22
911856.0,84.62
912156.0,79.28
912456.0,89.99
912756.0,150.92
913056.0,81.28
913356.0,85.41
913656.0,69.38
913956.0,76.28
914256.0,68.93
914556.0,62.97
914856.0,68.43
915156.0,60.93
915456.0,60.41
915756.0,54.84
916056.0,54.48
916356.0,53.04
916656.0,55.02
916956.0,57.84
917256.0,59.21
917556.0,57.65
917856.0,59.25
918156.0,66.26
918456.0,72.96
918756.0,68.53
919056.0,74.89
919356.0,87.02
919656.0,109.22
919956.0,100.46
920256.0,96.01
920556.0,79.47
920856.0,73.03
921156.0,55.71
921456.0,39.78
921756.0,56.02
922056.0,53.45
922356.0,59.77
922656.0,54.61
922956.0,54.59
923256.0,49.48
923556.0,54.3
923856.0,50.87
924156.0,52.17
924456.0,52.16
924756.0,48.71
925056.0,47.81
925356.0,36.34
925656.0,42.07
925956.0,63.23
926256.0,48.96
926556.0,69.42
926856.0,71.12
927156.0,64.73
927456.0,65.52
927756.0,114.63
928056.0,59.01
928356.0,56.07
928656.0,60.87
928956.0,61.27
929256.0,64.4
929556.0,24.38
929856.0,60.71
930156.0,59.56
930456.0,60.16
930756.0,63.57
931056.0,65.62
931356.0,67.17
931656.0,65.91
931956.0,70.27
932256.0,71.93
932556.0,72.8
932856.0,70.47
933156.0,72.25
933456.0,77.43
933756.0,76.28
934056.0,70.83
934356.0,66.97
934656.0,70.38
934956.0,71.57
935256.0,75.51
935556.0,73.17
935856.0,72.25
936156.0,79.28
936456.0,82.58
936756.0,82.86
937056.0,84.11
937356.0,83.99
937656.0,84.06
937956.0,85.31
938256.0,89.09
938556.0,83.44
938856.0,90.11
939156.0,89.63
939456.0,88.37
939756.0,83.75
940056.0,66.57
940356.0,69.33
940656.0,69.95
940956.0,71.62
941256.0,72.45
941556.0,70.63
941856.0,71.83
942156.0,72.94
942456.0,68.34
942756.0,146.55
943056.0,78.21
943356.0,80.67
943656.0,80.29
943956.0,80.97
944256.0,81.76
944556.0,86.87
944856.0,87.93
945156.0,85.28
945456.0,79.11
945756.0,84.02
946056.0,83.6
946356.0,86.48
946656.0,79.01
946956.0,88.9
947256.0,85.45
947556.0,88.92
947856.0,171.08
948156.0,93.76
948456.0,91.03
948756.0,85.05
949056.0,88.56
949356.0,88.43
949656.0,46.62
949956.0,56.06
950256.0,63.0
950556.0,69.31
950856.0,71.38
951156.0,73.59
951456.0,72.06
951756.0,65.17
952056.0,77.24
952356.0,77.55
952656.0,76.72
952956.0,72.24
953256.0,65.24
953556.0,78.59
953856.0,59.18
954156.0,60.1
954456.0,50.2
954756.0,62.76
955056.0,59.49
955356.0,60.87
955656.0,58.47
955956.0,60.61
956256.0,59.42
956556.0,64.41
956856.0,63.02
957156.0,58.14
957456.0,59.87
957756.0,111.1
958056.0,62.83
958356.0,62.57
958656.0,63.91
958956.0,70.14
959256.0,68.77
959556.0,67.07
959856.0,83.65
960156.0,80.81
960456.0,85.18
960756.0,83.56
961056.0,78.22
961356.0,80.74
961656.0,87.46
961956.0,84.67
962256.0,87.51
962556.0,89.19
962856.0,167.68
963156.0,87.01
963456.0,87.17
963756.0,74.89
964056.0,82.18
964356.0,82.09
964656.0,82.61
964956.0,85.24
965256.0,83.44
965556.0,78.38
965856.0,79.75
966156.0,79.37
966456.0,81.52
966756.0,70.16
967056.0,77.78
967356.0,79.64
967656.0,76.49
967956.0,87.41
968256.0,88.53
968556.0,91.07
968856.0,89.48
969156.0,87.69
969456.0,85.16
969756.0,87.17
970056.0,84.63
970356.0,88.7
970656.0,77.19
970956.0,72.86
971256.0,80.3
971556.0,80.87
971856.0,81.8
972156.0,83.53
972456.0,85.22
972756.0,80.98
973056.0,79.12
973356.0,81.72
973656.0,84.95
973956.0,87.05
974256.0,89.94
974556.0,90.3
974856.0,92.53
975156.0,98.55
975456.0,98.7
975756.0,93.62
976056.0,84.82
976356.0,88.65
976656.0,87.37
976956.0,88.78
977256.0,84.23
977556.0,84.82
977856.0,172.08
978156.0,88.99
978456.0,89.84
978756.0,84.36
979056.0,82.66
979356.0,89.65
979656.0,80.87
979956.0,75.43
980256.0,80.82
980556.0,74.94
980856.0,70.77
981156.0,70.37
981456.0,77.84
981756.0,79.2
982056.0,85.7
982356.0,88.47
982656.0,86.2
982956.0,87.81
983256.0,90.92
983556.0,79.25
983856.0,76.99
984156.0,65.18
984456.0,60.12
984756.0,67.54
985056.0,79.3
985356.0,80.8
985656.0,80.99
985956.0,79.2
986256.0,79.52
986556.0,81.14
986856.0,79.93
987156.0,82.76
987456.0,82.97
987756.0,83.44
988056.0,80.79
988356.0,85.37
988656.0,86.51
988956.0,81.6
989256.0,83.05
989556.0,80.47
989856.0,82.34
990156.0,83.51
990456.0,85.44
990756.0,87.27
991056.0,81.92
991356.0,81.77
991656.0,84.94
991956.0,82.8
992256.0,84.58
992556.0,80.23
992856.0,154.51
993156.0,79.98
993456.0,76.43
993756.0,78.13
994056.0,81.9
994356.0,78.14
994656.0,81.57
994956.0,78.47
995256.0,76.92
995556.0,79.49
995856.0,83.79
996156.0,82.86
996456.0,86.72
996756.0,88.49
997056.0,86.86
997356.0,87.09
997656.0,88.61
997956.0,82.14
998256.0,93.72
998556.0,91.74
998856.0,79.23
999156.0,77.63
999456.0,79.88
999756.0,72.37
1000056.0,0.0
1000356.0,0.0
1000656.0,0.0
1000956.0,0.0
1001256.0,0.0
1001556.0,0.0
1001856.0,0.0
1002156.0,0.0
1002456.0,0.0
1002756.0,0.0
1003056.0,85.91
1003356.0,86.74
1003656.0,87.88
1003956.0,85.21
1004256.0,74.61
1004556.0,75.69
1004856.0,77.55
1005156.0,84.31
1005456.0,82.14
1005756.0,85.55
1006056.0,81.34
1006356.0,82.54
1006656.0,70.88
1006956.0,70.63
1007256.0,70.85
1007556.0,71.66
1007856.0,143.85
1008156.0,79.13
1008456.0,84.27
1008756.0,87.46
1009056.0,83.38
1009356.0,77.9
1009656.0,75.54
1009956.0,72.82
1010256.0,75.05
1010556.0,79.57
1010856.0,79.99
1011156.0,76.86
1011456.0,70.38
1011756.0,70.98
1012056.0,69.88
1012356.0,80.42
1012656.0,80.07
1012956.0,144.64
1013256.0,70.56
1013556.0,75.89
1013856.0,79.0
1014156.0,81.88
1014456.0,84.3
1014756.0,85.11
1015056.0,81.15
1015356.0,73.44
1015656.0,83.42
1015956.0,86.56
1016256.0,89.35
1016556.0,91.09
1016856.0,87.36
1017156.0,85.99
1017456.0,85.46
1017756.0,84.12
1018056.0,90.86
1018356.0,93.82
1018656.0,89.39
1018956.0,85.11
1019256.0,92.7
1019556.0,91.91
1019856.0,91.99
1020156.0,94.0
1020456.0,86.93
1020756.0,79.73
1021056.0,80.1
1021356.0,101.37
1021656.0,97.35
1021956.0,88.34
1022256.0,86.54
1022556.0,83.64
1022856.0,82.71
1023156.0,81.06
1023456.0,83.61
1023756.0,84.15
1024056.0,84.04
1024356.0,86.65
1024656.0,104.19
1024956.0,96.29
1025256.0,92.64
1025556.0,81.42
1025856.0,79.54
1026156.0,80.07
1026456.0,93.56
1026756.0,74.55
1027056.0,86.51
1027356.0,80.88
1027656.0,81.43
1027956.0,154.26
1028256.0,82.99
1028556.0,82.09
1028856.0,84.7
1029156.0,86.29
1029456.0,77.5
1029756.0,70.57
